Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID
3026,CA-2016-164441,8/11/2016,13/11/2016,Standard Class,AC-10450,Amy Cox,Consumer,United States,New York City,New York,10011,East,OFF-PA-10001667
3027,CA-2018-169054,22/04/2018,26/04/2018,Standard Class,MO-17800,Meg O'Connel,Home Office,United States,Philadelphia,Pennsylvania,19140,East,FUR-FU-10001488
3028,CA-2015-106719,24/08/2015,24/08/2015,Same Day,RB-19645,Robert Barroso,Corporate,United States,Billings,Montana,59102,West,OFF-BI-10002799
3029,CA-2018-116855,17/12/2018,21/12/2018,Standard Class,AI-10855,Arianne Irving,Consumer,United States,Chesapeake,Virginia,23320,South,FUR-CH-10003846
3030,US-2017-164189,24/03/2017,28/03/2017,Standard Class,DR-12880,Dan Reichenbach,Corporate,United States,Gresham,Oregon,97030,West,TEC-PH-10003691
3031,CA-2016-168480,21/09/2016,27/09/2016,Standard Class,DM-12955,Dario Medina,Corporate,United States,Lincoln Park,Michigan,48146,Central,FUR-BO-10000468
3032,CA-2016-168480,21/09/2016,27/09/2016,Standard Class,DM-12955,Dario Medina,Corporate,United States,Lincoln Park,Michigan,48146,Central,OFF-AR-10001044
3033,US-2017-114293,21/11/2017,26/11/2017,Standard Class,JH-16180,Justin Hirsh,Consumer,United States,Gresham,Oregon,97030,West,FUR-CH-10003833
3034,CA-2018-134173,16/09/2018,21/09/2018,Standard Class,AB-10060,Adam Bellavance,Home Office,United States,Philadelphia,Pennsylvania,19143,East,OFF-PA-10004355
3035,US-2016-123960,11/6/2016,16/06/2016,Standard Class,BD-11605,Brian Dahlen,Consumer,United States,Monroe,Louisiana,71203,South,TEC-AC-10003038
3036,US-2016-123960,11/6/2016,16/06/2016,Standard Class,BD-11605,Brian Dahlen,Consumer,United States,Monroe,Louisiana,71203,South,OFF-BI-10002799
3037,US-2016-123960,11/6/2016,16/06/2016,Standard Class,BD-11605,Brian Dahlen,Consumer,United States,Monroe,Louisiana,71203,South,OFF-AR-10003582
3038,US-2016-123960,11/6/2016,16/06/2016,Standard Class,BD-11605,Brian Dahlen,Consumer,United States,Monroe,Louisiana,71203,South,OFF-PA-10004451
3039,US-2016-123960,11/6/2016,16/06/2016,Standard Class,BD-11605,Brian Dahlen,Consumer,United States,Monroe,Louisiana,71203,South,FUR-FU-10004666
3040,CA-2018-101749,3/10/2018,8/10/2018,Standard Class,AS-10045,Aaron Smayling,Corporate,United States,Pasadena,California,91104,West,FUR-TA-10001520
3041,US-2017-147991,5/5/2017,9/5/2017,Standard Class,ZD-21925,Zuschuss Donatelli,Consumer,United States,Chattanooga,Tennessee,37421,South,FUR-FU-10004270
3042,CA-2018-149559,11/9/2018,12/9/2018,Same Day,KF-16285,Karen Ferguson,Home Office,United States,Long Beach,California,90805,West,OFF-PA-10003172
3043,CA-2018-149559,11/9/2018,12/9/2018,Same Day,KF-16285,Karen Ferguson,Home Office,United States,Long Beach,California,90805,West,OFF-EN-10002312
3044,CA-2018-149559,11/9/2018,12/9/2018,Same Day,KF-16285,Karen Ferguson,Home Office,United States,Long Beach,California,90805,West,FUR-CH-10002320
3045,CA-2016-135174,30/04/2016,2/5/2016,Second Class,BP-11230,Benjamin Patterson,Consumer,United States,Troy,Ohio,45373,East,TEC-PH-10001530
3046,CA-2018-125290,6/11/2018,10/11/2018,Second Class,CC-12430,Chuck Clark,Home Office,United States,Minneapolis,Minnesota,55407,Central,OFF-AR-10001216
3047,CA-2018-125290,6/11/2018,10/11/2018,Second Class,CC-12430,Chuck Clark,Home Office,United States,Minneapolis,Minnesota,55407,Central,OFF-PA-10003127
3048,CA-2015-137351,30/09/2015,4/10/2015,Standard Class,DB-13615,Doug Bickford,Consumer,United States,Seattle,Washington,98105,West,OFF-BI-10003910
3049,CA-2018-121419,2/4/2018,4/4/2018,First Class,TC-21475,Tony Chapman,Home Office,United States,Columbus,Georgia,31907,South,FUR-TA-10004534
3050,CA-2018-121419,2/4/2018,4/4/2018,First Class,TC-21475,Tony Chapman,Home Office,United States,Columbus,Georgia,31907,South,TEC-AC-10000892
3051,US-2018-148054,6/10/2018,11/10/2018,Standard Class,NZ-18565,Nick Zandusky,Home Office,United States,Meridian,Idaho,83642,West,FUR-FU-10003247
3052,US-2018-148054,6/10/2018,11/10/2018,Standard Class,NZ-18565,Nick Zandusky,Home Office,United States,Meridian,Idaho,83642,West,OFF-AP-10004336
3053,US-2018-148054,6/10/2018,11/10/2018,Standard Class,NZ-18565,Nick Zandusky,Home Office,United States,Meridian,Idaho,83642,West,OFF-PA-10001295
3054,CA-2017-128517,9/4/2017,14/04/2017,Second Class,SW-20350,Sean Wendt,Home Office,United States,Detroit,Michigan,48227,Central,TEC-PH-10002555
3055,CA-2017-128517,9/4/2017,14/04/2017,Second Class,SW-20350,Sean Wendt,Home Office,United States,Detroit,Michigan,48227,Central,OFF-BI-10000831
3056,US-2016-100377,28/08/2016,1/9/2016,Standard Class,TS-21370,Todd Sumrall,Corporate,United States,Chicago,Illinois,60623,Central,TEC-CO-10001046
3057,CA-2018-131492,19/10/2018,24/10/2018,Second Class,HH-15010,Hilary Holden,Corporate,United States,San Francisco,California,94110,West,OFF-EN-10002973
3058,CA-2018-131492,19/10/2018,24/10/2018,Second Class,HH-15010,Hilary Holden,Corporate,United States,San Francisco,California,94110,West,OFF-LA-10001641
3059,CA-2018-131492,19/10/2018,24/10/2018,Second Class,HH-15010,Hilary Holden,Corporate,United States,San Francisco,California,94110,West,FUR-FU-10003878
3060,CA-2018-131492,19/10/2018,24/10/2018,Second Class,HH-15010,Hilary Holden,Corporate,United States,San Francisco,California,94110,West,FUR-TA-10003837
3061,CA-2017-144554,7/11/2017,12/11/2017,Standard Class,DM-13345,Denise Monton,Corporate,United States,Newark,Ohio,43055,East,TEC-AC-10002800
3062,CA-2018-127621,3/3/2018,7/3/2018,Standard Class,RE-19450,Richard Eichhorn,Consumer,United States,Dallas,Texas,75081,Central,OFF-PA-10001307
3063,CA-2016-145184,27/11/2016,29/11/2016,First Class,JD-16150,Justin Deggeller,Corporate,United States,Newark,Delaware,19711,East,TEC-PH-10002350
3064,CA-2016-145184,27/11/2016,29/11/2016,First Class,JD-16150,Justin Deggeller,Corporate,United States,Newark,Delaware,19711,East,TEC-AC-10000397
3065,CA-2018-106859,13/03/2018,18/03/2018,Second Class,BF-11215,Benjamin Farhat,Home Office,United States,Albuquerque,New Mexico,87105,West,OFF-ST-10000615
3066,CA-2018-106859,13/03/2018,18/03/2018,Second Class,BF-11215,Benjamin Farhat,Home Office,United States,Albuquerque,New Mexico,87105,West,TEC-PH-10004531
3067,CA-2018-106859,13/03/2018,18/03/2018,Second Class,BF-11215,Benjamin Farhat,Home Office,United States,Albuquerque,New Mexico,87105,West,TEC-AC-10004001
3068,CA-2018-106859,13/03/2018,18/03/2018,Second Class,BF-11215,Benjamin Farhat,Home Office,United States,Albuquerque,New Mexico,87105,West,OFF-PA-10001534
3069,CA-2018-106859,13/03/2018,18/03/2018,Second Class,BF-11215,Benjamin Farhat,Home Office,United States,Albuquerque,New Mexico,87105,West,OFF-PA-10001815
3070,US-2018-120089,30/11/2018,30/11/2018,Same Day,ML-17755,Max Ludwig,Home Office,United States,Toledo,Ohio,43615,East,OFF-AP-10003779
3071,CA-2015-119375,17/11/2015,22/11/2015,Standard Class,YC-21895,Yoseph Carroll,Corporate,United States,Newark,Delaware,19711,East,OFF-ST-10002011
3072,CA-2015-119375,17/11/2015,22/11/2015,Standard Class,YC-21895,Yoseph Carroll,Corporate,United States,Newark,Delaware,19711,East,FUR-FU-10002379
3073,CA-2015-119375,17/11/2015,22/11/2015,Standard Class,YC-21895,Yoseph Carroll,Corporate,United States,Newark,Delaware,19711,East,OFF-AR-10003752
3074,CA-2017-125206,3/1/2017,5/1/2017,First Class,LR-16915,Lena Radford,Consumer,United States,Los Angeles,California,90045,West,OFF-ST-10003692
3075,CA-2016-126137,3/10/2016,8/10/2016,Standard Class,BS-11755,Bruce Stewart,Consumer,United States,Los Angeles,California,90032,West,FUR-BO-10004409
3076,CA-2015-143903,20/07/2015,24/07/2015,Standard Class,KM-16375,Katherine Murray,Home Office,United States,Dallas,Texas,75217,Central,OFF-ST-10003306
3077,CA-2015-143903,20/07/2015,24/07/2015,Standard Class,KM-16375,Katherine Murray,Home Office,United States,Dallas,Texas,75217,Central,FUR-FU-10003724
3078,CA-2015-143903,20/07/2015,24/07/2015,Standard Class,KM-16375,Katherine Murray,Home Office,United States,Dallas,Texas,75217,Central,FUR-CH-10002024
3079,CA-2015-104780,21/05/2015,25/05/2015,Standard Class,BT-11530,Bradley Talbott,Home Office,United States,San Diego,California,92037,West,OFF-AR-10003514
3080,CA-2018-101182,4/9/2018,5/9/2018,First Class,KB-16405,Katrina Bavinger,Home Office,United States,Apple Valley,California,92307,West,OFF-PA-10001800
3081,CA-2018-101182,4/9/2018,5/9/2018,First Class,KB-16405,Katrina Bavinger,Home Office,United States,Apple Valley,California,92307,West,TEC-PH-10003589
3082,US-2018-132297,27/05/2018,2/6/2018,Standard Class,DW-13480,Dianna Wilson,Home Office,United States,Louisville,Kentucky,40214,South,OFF-BI-10003364
3083,US-2018-132297,27/05/2018,2/6/2018,Standard Class,DW-13480,Dianna Wilson,Home Office,United States,Louisville,Kentucky,40214,South,TEC-PH-10002834
3084,CA-2015-100328,28/01/2015,3/2/2015,Standard Class,JC-15340,Jasper Cacioppo,Consumer,United States,New York City,New York,10024,East,OFF-BI-10000343
3085,CA-2018-118773,9/2/2018,14/02/2018,Standard Class,TP-21415,Tom Prescott,Consumer,United States,Houston,Texas,77070,Central,OFF-BI-10004584
3086,CA-2018-118773,9/2/2018,14/02/2018,Standard Class,TP-21415,Tom Prescott,Consumer,United States,Houston,Texas,77070,Central,TEC-AC-10002402
3087,CA-2018-118773,9/2/2018,14/02/2018,Standard Class,TP-21415,Tom Prescott,Consumer,United States,Houston,Texas,77070,Central,FUR-FU-10000550
3088,CA-2018-118773,9/2/2018,14/02/2018,Standard Class,TP-21415,Tom Prescott,Consumer,United States,Houston,Texas,77070,Central,OFF-AP-10000055
3089,US-2018-159205,31/03/2018,2/4/2018,Second Class,DB-12910,Daniel Byrd,Home Office,United States,Henderson,Kentucky,42420,South,FUR-FU-10001591
3090,US-2018-159205,31/03/2018,2/4/2018,Second Class,DB-12910,Daniel Byrd,Home Office,United States,Henderson,Kentucky,42420,South,TEC-PH-10000526
3091,CA-2017-112123,3/3/2017,8/3/2017,Standard Class,BH-11710,Brosina Hoffman,Consumer,United States,Newark,Delaware,19711,East,OFF-BI-10001071
3092,CA-2017-112123,3/3/2017,8/3/2017,Standard Class,BH-11710,Brosina Hoffman,Consumer,United States,Newark,Delaware,19711,East,TEC-PH-10001557
3093,CA-2017-112123,3/3/2017,8/3/2017,Standard Class,BH-11710,Brosina Hoffman,Consumer,United States,Newark,Delaware,19711,East,OFF-PA-10001977
3094,CA-2016-114468,23/08/2016,23/08/2016,Same Day,TD-20995,Tamara Dahlen,Consumer,United States,Bolingbrook,Illinois,60440,Central,OFF-SU-10004231
3095,CA-2016-114468,23/08/2016,23/08/2016,Same Day,TD-20995,Tamara Dahlen,Consumer,United States,Bolingbrook,Illinois,60440,Central,OFF-PA-10000809
3096,CA-2016-114468,23/08/2016,23/08/2016,Same Day,TD-20995,Tamara Dahlen,Consumer,United States,Bolingbrook,Illinois,60440,Central,OFF-FA-10003021
3097,CA-2016-114468,23/08/2016,23/08/2016,Same Day,TD-20995,Tamara Dahlen,Consumer,United States,Bolingbrook,Illinois,60440,Central,OFF-AP-10000696
3098,CA-2018-135692,27/04/2018,1/5/2018,Standard Class,CV-12805,Cynthia Voltz,Corporate,United States,Fort Worth,Texas,76106,Central,OFF-LA-10001158
3099,CA-2018-135692,27/04/2018,1/5/2018,Standard Class,CV-12805,Cynthia Voltz,Corporate,United States,Fort Worth,Texas,76106,Central,FUR-BO-10002268
3100,CA-2018-131233,14/04/2018,19/04/2018,Standard Class,CS-12355,Christine Sundaresam,Consumer,United States,New York City,New York,10024,East,OFF-BI-10000829
3101,CA-2018-131233,14/04/2018,19/04/2018,Standard Class,CS-12355,Christine Sundaresam,Consumer,United States,New York City,New York,10024,East,FUR-BO-10003441
3102,CA-2018-119578,22/12/2018,27/12/2018,Second Class,JG-15310,Jason Gross,Corporate,United States,Providence,Rhode Island,2908,East,OFF-SU-10003505
3103,CA-2018-119578,22/12/2018,27/12/2018,Second Class,JG-15310,Jason Gross,Corporate,United States,Providence,Rhode Island,2908,East,FUR-BO-10003660
3104,CA-2017-124562,8/12/2017,12/12/2017,Standard Class,JP-16135,Julie Prescott,Home Office,United States,Columbus,Ohio,43229,East,OFF-BI-10001267
3105,US-2018-140074,23/03/2018,29/03/2018,Standard Class,EC-14050,Erin Creighton,Consumer,United States,New York City,New York,10024,East,OFF-PA-10002741
3106,CA-2017-103037,25/07/2017,29/07/2017,Standard Class,KH-16630,Ken Heidel,Corporate,United States,Houston,Texas,77070,Central,OFF-LA-10004345
3107,CA-2018-127460,10/7/2018,14/07/2018,Standard Class,FG-14260,Frank Gastineau,Home Office,United States,Aurora,Illinois,60505,Central,OFF-ST-10004340
3108,CA-2017-121671,17/07/2017,22/07/2017,Standard Class,AA-10480,Andrew Allen,Consumer,United States,Springfield,Missouri,65807,Central,OFF-PA-10001471
3109,CA-2017-121671,17/07/2017,22/07/2017,Standard Class,AA-10480,Andrew Allen,Consumer,United States,Springfield,Missouri,65807,Central,OFF-ST-10002344
3110,CA-2017-121671,17/07/2017,22/07/2017,Standard Class,AA-10480,Andrew Allen,Consumer,United States,Springfield,Missouri,65807,Central,OFF-PA-10001892
3111,CA-2017-121671,17/07/2017,22/07/2017,Standard Class,AA-10480,Andrew Allen,Consumer,United States,Springfield,Missouri,65807,Central,OFF-PA-10001934
3112,CA-2017-121671,17/07/2017,22/07/2017,Standard Class,AA-10480,Andrew Allen,Consumer,United States,Springfield,Missouri,65807,Central,OFF-ST-10000078
3113,CA-2017-150350,23/08/2017,30/08/2017,Standard Class,MS-17770,Maxwell Schwartz,Consumer,United States,Seattle,Washington,98105,West,TEC-MA-10001972
3114,CA-2017-150350,23/08/2017,30/08/2017,Standard Class,MS-17770,Maxwell Schwartz,Consumer,United States,Seattle,Washington,98105,West,OFF-EN-10002504
3115,CA-2017-150350,23/08/2017,30/08/2017,Standard Class,MS-17770,Maxwell Schwartz,Consumer,United States,Seattle,Washington,98105,West,OFF-PA-10002160
3116,CA-2017-150350,23/08/2017,30/08/2017,Standard Class,MS-17770,Maxwell Schwartz,Consumer,United States,Seattle,Washington,98105,West,FUR-CH-10001973
3117,CA-2017-150350,23/08/2017,30/08/2017,Standard Class,MS-17770,Maxwell Schwartz,Consumer,United States,Seattle,Washington,98105,West,OFF-AP-10001492
3118,CA-2017-150350,23/08/2017,30/08/2017,Standard Class,MS-17770,Maxwell Schwartz,Consumer,United States,Seattle,Washington,98105,West,OFF-SU-10002189
3119,CA-2016-121720,11/6/2016,12/6/2016,First Class,JE-15610,Jim Epp,Corporate,United States,Lakeland,Florida,33801,South,FUR-CH-10003312
3120,CA-2016-121720,11/6/2016,12/6/2016,First Class,JE-15610,Jim Epp,Corporate,United States,Lakeland,Florida,33801,South,TEC-PH-10002496
3121,CA-2016-121720,11/6/2016,12/6/2016,First Class,JE-15610,Jim Epp,Corporate,United States,Lakeland,Florida,33801,South,FUR-FU-10003464
3122,CA-2016-121720,11/6/2016,12/6/2016,First Class,JE-15610,Jim Epp,Corporate,United States,Lakeland,Florida,33801,South,OFF-AR-10000380
3123,CA-2016-121720,11/6/2016,12/6/2016,First Class,JE-15610,Jim Epp,Corporate,United States,Lakeland,Florida,33801,South,OFF-BI-10004593
3124,CA-2016-121720,11/6/2016,12/6/2016,First Class,JE-15610,Jim Epp,Corporate,United States,Lakeland,Florida,33801,South,OFF-BI-10001308
3125,CA-2016-121720,11/6/2016,12/6/2016,First Class,JE-15610,Jim Epp,Corporate,United States,Lakeland,Florida,33801,South,OFF-ST-10001780
3126,CA-2016-121720,11/6/2016,12/6/2016,First Class,JE-15610,Jim Epp,Corporate,United States,Lakeland,Florida,33801,South,OFF-ST-10003816
3127,CA-2018-149895,8/9/2018,12/9/2018,Standard Class,EB-14110,Eugene Barchas,Consumer,United States,Philadelphia,Pennsylvania,19134,East,TEC-PH-10002200
3128,CA-2018-147564,2/10/2018,6/10/2018,Standard Class,BP-11155,Becky Pak,Consumer,United States,New York City,New York,10011,East,OFF-PA-10004438
3129,CA-2015-136399,16/12/2015,17/12/2015,First Class,CC-12100,Chad Cunningham,Home Office,United States,Los Angeles,California,90049,West,FUR-FU-10004090
3130,CA-2015-136399,16/12/2015,17/12/2015,First Class,CC-12100,Chad Cunningham,Home Office,United States,Los Angeles,California,90049,West,FUR-CH-10002602
3131,CA-2015-136399,16/12/2015,17/12/2015,First Class,CC-12100,Chad Cunningham,Home Office,United States,Los Angeles,California,90049,West,TEC-AC-10001142
3132,CA-2015-136399,16/12/2015,17/12/2015,First Class,CC-12100,Chad Cunningham,Home Office,United States,Los Angeles,California,90049,West,TEC-PH-10004977
3133,CA-2015-107916,24/08/2015,26/08/2015,First Class,JP-15460,Jennifer Patt,Corporate,United States,Oceanside,New York,11572,East,FUR-FU-10004586
3134,CA-2015-107916,24/08/2015,26/08/2015,First Class,JP-15460,Jennifer Patt,Corporate,United States,Oceanside,New York,11572,East,OFF-BI-10001116
3135,CA-2018-164168,12/11/2018,18/11/2018,Standard Class,LS-16975,Lindsay Shagiari,Home Office,United States,Dallas,Texas,75081,Central,OFF-BI-10000666
3136,CA-2018-164168,12/11/2018,18/11/2018,Standard Class,LS-16975,Lindsay Shagiari,Home Office,United States,Dallas,Texas,75081,Central,OFF-ST-10002583
3137,CA-2018-164168,12/11/2018,18/11/2018,Standard Class,LS-16975,Lindsay Shagiari,Home Office,United States,Dallas,Texas,75081,Central,TEC-PH-10004908
3138,CA-2018-164168,12/11/2018,18/11/2018,Standard Class,LS-16975,Lindsay Shagiari,Home Office,United States,Dallas,Texas,75081,Central,OFF-EN-10001219
3139,CA-2018-164168,12/11/2018,18/11/2018,Standard Class,LS-16975,Lindsay Shagiari,Home Office,United States,Dallas,Texas,75081,Central,TEC-AC-10004568
3140,CA-2018-164168,12/11/2018,18/11/2018,Standard Class,LS-16975,Lindsay Shagiari,Home Office,United States,Dallas,Texas,75081,Central,FUR-FU-10001756
3141,CA-2016-112557,25/04/2016,28/04/2016,First Class,JL-15850,John Lucas,Consumer,United States,New York City,New York,10035,East,OFF-AP-10002311
3142,US-2015-122959,12/12/2015,12/12/2015,Same Day,CY-12745,Craig Yedwab,Corporate,United States,San Antonio,Texas,78207,Central,OFF-BI-10003650
3143,CA-2018-162572,25/09/2018,27/09/2018,Second Class,RB-19360,Raymond Buch,Consumer,United States,Cincinnati,Ohio,45231,East,TEC-AC-10003628
3144,CA-2018-162572,25/09/2018,27/09/2018,Second Class,RB-19360,Raymond Buch,Consumer,United States,Cincinnati,Ohio,45231,East,OFF-AR-10001547
3145,US-2017-148110,5/9/2017,11/9/2017,Standard Class,AR-10825,Anthony Rawles,Corporate,United States,Austin,Texas,78745,Central,FUR-CH-10002647
3146,CA-2018-131828,11/2/2018,13/02/2018,Second Class,CS-11845,Cari Sayre,Corporate,United States,Seattle,Washington,98105,West,FUR-CH-10004495
3147,CA-2018-131828,11/2/2018,13/02/2018,Second Class,CS-11845,Cari Sayre,Corporate,United States,Seattle,Washington,98105,West,TEC-PH-10002923
3148,CA-2015-109218,30/06/2015,3/7/2015,Second Class,AR-10825,Anthony Rawles,Corporate,United States,Los Angeles,California,90004,West,OFF-AR-10001374
3149,CA-2017-120558,7/6/2017,10/6/2017,First Class,RD-19810,Ross DeVincentis,Home Office,United States,New York City,New York,10035,East,OFF-PA-10003441
3150,US-2015-109036,20/12/2015,25/12/2015,Standard Class,KH-16510,Keith Herrera,Consumer,United States,Seattle,Washington,98103,West,OFF-LA-10002043
3151,CA-2016-147830,15/12/2016,18/12/2016,First Class,NF-18385,Natalie Fritzler,Consumer,United States,Newark,Ohio,43055,East,TEC-AC-10002049
